"","GHCND.ID","EVENTS.begin_date","EVENTS.ID","EVENTS.begin_time_UTC","EVENTS.end_date","EVENTS.end_time_UTC","EVENTS.state","EVENTS.fips","EVENTS.type","EVENTS.czfips","EVENTS.czname","EVENTS.WFO","EVENTS.flood_cause","EVENTS.hurricane_category","EVENTS.tornado_F_scale","EVENTS.begin_lat","EVENTS.begin_lon","EVENTS.end_lat","EVENTS.end_lon","EVENTS.damage_value","EVENTS.damage_magnitude","EVENTS.damage_unit","GHCND.name","GHCND.lat","GHCND.lon","GHCND.dist_from_event.km","MOS.ICAO","MOS.name","MOS.lat","MOS.lon","MOS.st","MOS.dist_from_event.km","GHCND.prcp_cat","Q24.f2","Q24.f6","judge1","judge2"
"237","USC00090253",2014-08-23,529368,"1200",2014-08-23,"1200","IOWA",19,"Heavy Rain",7,"APPANOOSE","DMX","",NA,"",40.83,-92.89,40.83,-92.89,0,3,"USD","AMERICUS",32.0306,-84.2461,0.00942671626339775,"KCNC","CHARITON",41.03,-93.37,"IA",46.1016840220458,2,"  2","  4",0,-2
"238","USC00102707",2014-06-04,524449,"1330",2014-06-04,"1350","ILLINOIS",17,"Heavy Rain",191,"WAYNE","PAH","",NA,"",38.52,-88.23,38.52,-88.23,0,3,"USD","DUBOIS EXP STN",44.2436,-112.2006,8.51284451001319,"KFWC","FAIRFIELD MUNI ARPT",38.38,-88.41,"IL",22.116388808897,1,"  3","  1",-2,0
"239","USC00104154",2014-06-26,515136,"1200",2014-06-27,"1200","IOWA",19,"Heavy Rain",47,"CRAWFORD","DMX","",NA,"",42.02,-95.35,42.02,-95.35,0,3,"USD","HEADQUARTERS 1 SSE",46.6131,-115.7989,0.661303191892348,"KDNS","DENISON",41.98,-95.38,"IA",5.09770070511756,1,"  1","  1",0,0
"240","USC00105143",2014-07-12,519086,"2248",2014-07-12,"2303","IOWA",19,"Heavy Rain",123,"MAHASKA","DMX","",NA,"",41.37,-92.49,41.37,-92.49,0,3,"USD","LAVA HOT SPRINGS",42.6194,-112.0067,29.724211776966,"KOTM","OTTUMWA",41.1,-92.45,"IA",30.242215600709,3,"  2","  1",1,2
"241","USC00107673",2014-07-14,530672,"2300",2014-07-14,"0100","MONTANA",30,"Heavy Rain",39,"GRANITE","MSO","",NA,"",46.1923,-113.3625,46.1923,-113.3625,0,3,"USD","RICHFIELD",43.0517,-114.155,10.8257682886593,"KBTM","BUTTE",45.95,-112.5,"MT",71.8638224601604,0,"  0","  1",0,-1
"242","USC00108676",2014-07-23,529940,"1145",2014-07-23,"1400","ILLINOIS",17,"Heavy Rain",47,"EDWARDS","PAH","",NA,"",38.38,-88.05,38.38,-88.05,0,3,"USD","STANLEY",44.2206,-114.9342,17.1681299775794,"KFWC","FAIRFIELD MUNI ARPT",38.38,-88.41,"IL",31.4151956691565,2,"  0","  0",2,2
"243","USC00108818",2014-07-19,528457,"0018",2014-07-19,"0145","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",20.0255,-155.4291,19.4831,-155.1616,0,3,"USD","SUGAR CITY",43.8867,-111.7367,9.1439455809692,"PHSF","BRADSHAW AAF",19.78,-155.55,"HI",30.1166246664696,0,"  0","  0",0,0
"244","USC00112931",2014-10-07,542409,"1102",2014-10-07,"1749","HAWAII",15,"Heavy Rain",7,"KAUAI","HFO","",NA,"",22.022,-159.7659,22.0806,-159.3388,0,3,"USD","FAIRFIELD RADIO WFIW",38.3806,-88.3264,24.0928982071403,"PHLI","LIHUE",21.98,-159.35,"HI",43.1801000485392,2,"  0","  0",2,2
"245","USC00114400",2014-04-06,506246,"0100",2014-04-07,"1200","HAWAII",15,"Heavy Rain",7,"KAUAI","HFO","",NA,"",22.2161,-159.4769,22.1188,-159.6993,0,3,"USD","IUKA 12 SW",38.4931,-88.9703,7.8448685597583,"PHLI","LIHUE",21.98,-159.35,"HI",29.3613026168185,0,"  1","  1",-1,-1
"246","USC00114400",2014-08-23,529367,"1200",2014-08-23,"1200","IOWA",19,"Heavy Rain",29,"CASS","DMX","",NA,"",41.26,-94.76,41.26,-94.76,0,3,"USD","IUKA 12 SW",38.4931,-88.9703,7.8448685597583,"KAIO","ATLANTIC",41.4,-95.05,"IA",28.819079297553,0,"  2","  4",-2,-4
"247","USC00117187",2014-02-18,494706,"1507",2014-02-18,"1800","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",20.0301,-155.8181,19.8908,-155.7848,0,3,"USD","REND LAKE DAM",38.0406,-88.9883,7.49512388204935,"PHSF","BRADSHAW AAF",19.78,-155.55,"HI",39.5295178006835,3,"  0","  0",3,3
"248","USC00130133",2014-12-09,551181,"1000",2014-12-09,"2000","NEW JERSEY",34,"Heavy Rain",23,"MIDDLESEX","PHI","",NA,"",40.42,-74.37,40.4864,-74.287,0,3,"USD","ALGONA 3 W",43.0683,-94.3053,11.1213523103331,"KBLM","BELMAR-FARMDALE",40.18,-74.13,"NJ",33.599979334673,0,"  0","  0",0,0
"249","USC00130133",2014-12-11,550552,"0500",2014-12-12,"0200","CALIFORNIA",6,"Heavy Rain",39,"MADERA","HNX","",NA,"",36.97,-120.07,36.97,-120.07,0,3,"USD","ALGONA 3 W",43.0683,-94.3053,11.1213523103331,"KMAE","MADERA",36.98,-120.12,"CA",4.58386993443214,0,"  0","  0",0,0
"250","USC00130133",2014-12-23,550660,"1300",2014-12-24,"1300","GEORGIA",13,"Heavy Rain",153,"HOUSTON","FFC","",NA,"",32.4453,-83.674,32.4453,-83.674,0,3,"USD","ALGONA 3 W",43.0683,-94.3053,11.1213523103331,"KWRB","ROBINS AFB",32.63,-83.6,"GA",21.7018621888783,3,"  1","  0",2,3
"251","USC00130364",2014-05-15,523702,"1900",2014-05-16,"2200","VIRGINIA",51,"Heavy Rain",75,"GOOCHLAND","AKQ","",NA,"",37.6405,-77.7442,37.6405,-77.7442,0,3,"USD","ATLANTIC 1 NE",41.4175,-95.0042,0.904522982395679,"KOFP","RICHMOND/HANOVER",37.7,-77.43,"VA",28.46666943514,0,"  0","  3",0,-3
"252","USC00130364",2014-09-21,537283,"1900",2014-09-21,"2225","NEW MEXICO",35,"Heavy Rain",37,"QUAY","ABQ","",NA,"",34.6645,-103.9,34.6645,-103.9,0,3,"USD","ATLANTIC 1 NE",41.4175,-95.0042,2.00512853084532,"KCVS","CANNON AFB",34.38,-103.32,"NM",61.909451849343,1,"  1","  3",0,-2
"253","USC00130364",2014-09-27,542322,"1815",2014-09-27,"1853","ARIZONA",4,"Heavy Rain",25,"YAVAPAI","FGZ","",NA,"",34.22,-112.76,34.288,-112.6373,0,3,"USD","ATLANTIC 1 NE",41.4175,-95.0042,0.904522982395679,"KPRC","PRESCOTT",34.65,-112.43,"AZ",56.6503038576315,0,"  0","  0",0,0
"254","USC00130580",2014-07-27,523592,"0100",2014-07-28,"1400","NEW MEXICO",35,"Heavy Rain",21,"HARDING","ABQ","",NA,"",35.77,-103.95,35.77,-103.95,0,3,"USD","BEDFORD 1 SSE",40.6608,-94.7164,0.316424202556438,"KTCC","TUCUMCARI",35.18,-103.6,"NM",72.9410023603724,0,"  0","  0",0,0
"255","USC00130580",2014-08-08,527440,"0000",2014-08-08,"0145","ARKANSAS",5,"Heavy Rain",97,"MONTGOMERY","LZK","",NA,"",34.4,-93.62,34.4,-93.62,0,3,"USD","BEDFORD 1 SSE",40.6608,-94.7164,5.52327093455766,"KMWT","MOUNT IDA",34.55,-93.58,"AR",17.0966387860799,0,"  0","  0",0,0
"256","USC00130753",2014-11-01,544833,"1000",2014-11-01,"1720","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",20.206,-155.8136,19.4006,-155.2183,0,3,"USD","BLOOMFIELD 1 WNW",40.7597,-92.4394,15.4139194413411,"PHSF","BRADSHAW AAF",19.78,-155.55,"HI",54.8566606466398,0,"  0","  0",0,0
"257","USC00130753",2014-12-11,547307,"1609",2014-12-11,"1609","CALIFORNIA",6,"Heavy Rain",97,"SONOMA","MTR","",NA,"",38.39,-122.97,38.39,-122.97,0,3,"USD","BLOOMFIELD 1 WNW",40.7597,-92.4394,15.7422474406405,"KSTS","SANTA ROSA",38.5,-122.82,"CA",17.9157729119929,0,"  0","  1",0,-1
"258","USC00130753",2014-12-11,547307,"1609",2014-12-11,"1609","CALIFORNIA",6,"Heavy Rain",97,"SONOMA","MTR","",NA,"",38.39,-122.97,38.39,-122.97,0,3,"USD","BLOOMFIELD 1 WNW",40.7597,-92.4394,15.7422474406405,"KSTS","SANTA ROSA",38.5,-122.82,"CA",17.9157729119929,0,"  0","  1",0,-1
"259","USC00130753",2014-12-11,547305,"1120",2014-12-11,"1120","CALIFORNIA",6,"Heavy Rain",97,"SONOMA","MTR","",NA,"",38.8,-123.02,38.8,-123.02,0,3,"USD","BLOOMFIELD 1 WNW",40.7597,-92.4394,7.8896563142961,"KSTS","SANTA ROSA",38.5,-122.82,"CA",37.6511336961035,0,"  0","  1",0,-1
"260","USC00130753",2014-12-11,547305,"1120",2014-12-11,"1120","CALIFORNIA",6,"Heavy Rain",97,"SONOMA","MTR","",NA,"",38.8,-123.02,38.8,-123.02,0,3,"USD","BLOOMFIELD 1 WNW",40.7597,-92.4394,7.8896563142961,"KSTS","SANTA ROSA",38.5,-122.82,"CA",37.6511336961035,0,"  0","  1",0,-1
"261","USC00130807",2014-07-14,530671,"2000",2014-07-14,"2037","IDAHO",16,"Heavy Rain",59,"LEMHI","MSO","",NA,"",44.6902,-113.3644,44.6902,-113.3644,0,3,"USD","BOONE",42.0417,-93.8906,1.27196974272611,"KSMN","SALMON",45.12,-113.88,"ID",62.7833147379518,2,"  0","  1",2,1
"262","USC00131233",2014-05-20,507557,"1200",2014-05-21,"1200","IOWA",19,"Heavy Rain",169,"STORY","DMX","",NA,"",42.02,-93.63,42.02,-93.63,0,3,"USD","CARROLL",42.065,-94.85,5.22682122403841,"KAMW","AMES_MUNI ARPT",41.99,-93.62,"IA",3.44050664330649,1,"  1","  0",0,1
"263","USC00131394",2014-08-14,538266,"0000",2014-08-14,"0020","IDAHO",16,"Heavy Rain",35,"CLEARWATER","MSO","",NA,"",46.38,-116.0651,46.38,-116.0651,0,3,"USD","CHARITON 1 E",41.0164,-93.2792,17.963777614716,"KLWS","LEWISTON",46.38,-117.02,"ID",73.3322766881204,1,"  1","  0",0,1
"264","USC00131394",2014-08-21,536547,"1800",2014-08-23,"1800","MONTANA",30,"Heavy Rain",27,"FERGUS","TFX","",NA,"",46.91,-109.61,46.91,-109.61,0,3,"USD","CHARITON 1 E",41.0164,-93.2792,6.7906620040748,"KLWT","LEWISTOWN",47.05,-109.45,"MT",19.7622671149009,0,"  1","  0",-1,0
"265","USC00131394",2014-09-08,533723,"1000",2014-09-08,"1600","ARIZONA",4,"Heavy Rain",13,"MARICOPA","PSR","",NA,"",33.3781,-111.9086,33.3781,-111.9086,50,3,"USD","CHARITON 1 E",41.0164,-93.2792,2.6148407609103,"KPHX","PHOENIX",33.43,-112.02,"AZ",11.855490849505,0,"  2","  4",-2,-4
"266","USC00131394",2014-09-10,542775,"1100",2014-09-10,"1900","MICHIGAN",26,"Heavy Rain",109,"MENOMINEE","MQT","",NA,"",45.7,-87.52,45.7,-87.52,0,3,"USD","CHARITON 1 E",41.0164,-93.2792,6.78333337793308,"KESC","ESCANABA",45.75,-87.05,"MI",36.9464630674097,6,"  0","  0",6,6
"267","USC00131394",2014-10-01,539001,"1200",2014-10-01,"1200","IOWA",19,"Heavy Rain",49,"DALLAS","DMX","",NA,"",41.84,-94.11,41.84,-94.11,0,3,"USD","CHARITON 1 E",41.0164,-93.2792,17.963777614716,"KBNW","BOONE_MUNI",42.05,-93.85,"IA",31.7792131288493,3,"  0","  0",3,3
"268","USC00131442",2014-07-15,535798,"2100",2014-07-15,"2100","VIRGINIA",51,"Heavy Rain",550,"CHESAPEAKE (C)","AKQ","",NA,"",36.82,-76.27,36.82,-76.27,0,3,"USD","CHEROKEE",42.7572,-95.5378,21.1359202346741,"KORF","NORFOLK",36.9,-76.2,"VA",10.8710827142658,0,"  0","  4",0,-4
"269","USC00131442",2014-08-29,537270,"1200",2014-08-30,"0000","MICHIGAN",26,"Heavy Rain",3,"ALGER","MQT","",NA,"",46.41,-86.65,46.41,-86.65,0,3,"USD","CHEROKEE",42.7572,-95.5378,1.4861986200443,"KP53","MUNISING",46.41,-86.65,"MI",0,4,"  0","  2",4,2
"270","USC00131442",2014-08-29,537270,"1200",2014-08-30,"0000","MICHIGAN",26,"Heavy Rain",3,"ALGER","MQT","",NA,"",46.41,-86.65,46.41,-86.65,0,3,"USD","CHEROKEE",42.7572,-95.5378,1.4861986200443,"KP53","MUNISING",46.41,-86.65,"MI",0,4,"  0","  2",4,2
"271","USC00131442",2014-08-29,537272,"1200",2014-08-30,"0000","MICHIGAN",26,"Heavy Rain",43,"DICKINSON","MQT","",NA,"",45.78,-87.9,45.78,-87.9,0,3,"USD","CHEROKEE",42.7572,-95.5378,1.2779659684068,"KIMT","IRON MOUNTAIN",45.82,-88.12,"MI",17.6448512651721,4,"  0","  4",4,0
"272","USC00131442",2014-08-29,537272,"1200",2014-08-30,"0000","MICHIGAN",26,"Heavy Rain",43,"DICKINSON","MQT","",NA,"",45.78,-87.9,45.78,-87.9,0,3,"USD","CHEROKEE",42.7572,-95.5378,1.2779659684068,"KIMT","IRON MOUNTAIN",45.82,-88.12,"MI",17.6448512651721,4,"  0","  4",4,0
"273","USC00131442",2014-09-29,538378,"1400",2014-09-30,"1400","NEBRASKA",31,"Heavy Rain",157,"SCOTTS BLUFF","CYS","",NA,"",41.9314,-103.5875,41.9314,-103.5875,0,3,"USD","CHEROKEE",42.7572,-95.5378,3.4025066489803,"KBFF","SCOTTSBLUFF",41.87,-103.6,"NE",6.91303943883903,2,"  0","  0",2,2
"274","USC00131704",2014-08-01,540729,"0701",2014-08-31,"0800","IDAHO",16,"Heavy Rain",5,"BANNOCK","PIH","",NA,"",42.43,-112.12,42.92,-112.45,2000,3,"USD","CLUTIER",42.08,-92.405,0.412649831725626,"KPIH","POCATELLO",42.92,-112.6,"ID",67.2203913774636,0,"  0","  0",0,0
"275","USC00131833",2014-02-06,509977,"1915",2014-02-06,"1915","CALIFORNIA",6,"Heavy Rain",19,"FRESNO","HNX","",NA,"",36.86,-119.71,36.86,-119.71,0,3,"USD","CORNING",40.9886,-94.7492,0.787723710838314,"KFAT","FRESNO",36.77,-119.72,"CA",10.0583131830969,3,"  0","  0",3,3
"276","USC00131833",2014-08-22,536573,"2354",2014-08-24,"2354","MONTANA",30,"Heavy Rain",27,"FERGUS","TFX","",NA,"",47.29,-109.31,47.29,-109.31,0,3,"USD","CORNING",40.9886,-94.7492,0.787723710838314,"KLWT","LEWISTOWN",47.05,-109.45,"MT",28.7407705191249,2,"  4","  1",-2,1
"277","USC00131833",2014-09-09,533157,"2340",2014-09-09,"2340","IOWA",19,"Heavy Rain",175,"UNION","DMX","",NA,"",40.91,-94.26,40.91,-94.26,0,3,"USD","CORNING",40.9886,-94.7492,2.58983465960896,"KCSQ","CRESTON",41.02,-94.37,"IA",15.3440535896888,0,"  0","  1",0,-1
"278","USC00131833",2014-10-15,545043,"1600",2014-10-15,"0100","PENNSYLVANIA",42,"Heavy Rain",11,"BERKS","PHI","",NA,"",40.35,-75.92,40.35,-75.92,0,3,"USD","CORNING",40.9886,-94.7492,0.787723710838314,"KRDG","READING",40.38,-75.97,"PA",5.39797234053116,0,"  0","  4",0,-4
"279","USC00131833",2014-12-02,549471,"1355",2014-12-02,"0155","CALIFORNIA",6,"Heavy Rain",107,"TULARE","HNX","",NA,"",35.97,-118.54,35.97,-118.54,0,3,"USD","CORNING",40.9886,-94.7492,1.87399713414753,"KPTV","PORTERVILLE",36.03,-119.07,"CA",48.1964469305952,0,"  0","  2",0,-2
"280","USC00131833",2014-12-02,549471,"1355",2014-12-02,"0155","CALIFORNIA",6,"Heavy Rain",107,"TULARE","HNX","",NA,"",35.97,-118.54,35.97,-118.54,0,3,"USD","CORNING",40.9886,-94.7492,1.87399713414753,"KPTV","PORTERVILLE",36.03,-119.07,"CA",48.1964469305952,0,"  0","  2",0,-2
"281","USC00131833",2014-12-02,549476,"1417",2014-12-02,"0217","CALIFORNIA",6,"Heavy Rain",29,"KERN","HNX","",NA,"",35.45,-118.33,35.45,-118.33,0,3,"USD","CORNING",40.9886,-94.7492,0.787723710838314,"KNID","CHINA LAKE NAS",35.68,-117.68,"CA",64.1871439821338,0,"  0","  0",0,0
"282","USC00131833",2014-12-02,549476,"1417",2014-12-02,"0217","CALIFORNIA",6,"Heavy Rain",29,"KERN","HNX","",NA,"",35.45,-118.33,35.45,-118.33,0,3,"USD","CORNING",40.9886,-94.7492,0.787723710838314,"KNID","CHINA LAKE NAS",35.68,-117.68,"CA",64.1871439821338,0,"  0","  0",0,0
"283","USC00131838",2014-09-29,538347,"1400",2014-09-30,"1400","NEBRASKA",31,"Heavy Rain",45,"DAWES","CYS","",NA,"",42.51,-103.08,42.51,-103.08,0,3,"USD","CORRECTIONVILLE 1 SW",42.4686,-95.795,13.5684060583458,"KCDR","CHADRON",42.83,-103.08,"NE",35.6222370538482,1,"  0","  0",1,1
"284","USC00131838",2014-09-29,538347,"1400",2014-09-30,"1400","NEBRASKA",31,"Heavy Rain",45,"DAWES","CYS","",NA,"",42.51,-103.08,42.51,-103.08,0,3,"USD","CORRECTIONVILLE 1 SW",42.4686,-95.795,13.5684060583458,"KCDR","CHADRON",42.83,-103.08,"NE",35.6222370538482,1,"  0","  0",1,1
"285","USC00131838",2014-09-29,538351,"1400",2014-09-30,"1400","NEBRASKA",31,"Heavy Rain",45,"DAWES","CYS","",NA,"",42.45,-103.1431,42.45,-103.1431,0,3,"USD","CORRECTIONVILLE 1 SW",42.4686,-95.795,16.1677513927492,"KCDR","CHADRON",42.83,-103.08,"NE",42.6158277167954,1,"  0","  0",1,1
"286","USC00131838",2014-09-29,538351,"1400",2014-09-30,"1400","NEBRASKA",31,"Heavy Rain",45,"DAWES","CYS","",NA,"",42.45,-103.1431,42.45,-103.1431,0,3,"USD","CORRECTIONVILLE 1 SW",42.4686,-95.795,16.1677513927492,"KCDR","CHADRON",42.83,-103.08,"NE",42.6158277167954,1,"  0","  0",1,1
"287","USC00131962",2014-05-11,505885,"1630",2014-05-11,"1803","IOWA",19,"Heavy Rain",39,"CLARKE","DMX","",NA,"",41.02,-93.98,41.02,-93.98,0,3,"USD","CRESTON 2 SW",41.0372,-94.3936,3.40612824411926,"KCSQ","CRESTON",41.02,-94.37,"IA",32.7554440876887,1,"  1","  0",0,1
"288","USC00131962",2014-10-14,539571,"1331",2014-10-14,"1331","IOWA",19,"Heavy Rain",125,"MARION","DMX","",NA,"",41.18,-93.15,41.18,-93.15,0,3,"USD","CRESTON 2 SW",41.0372,-94.3936,3.40612824411926,"KOXV","KNOXVILLE",41.3,-93.12,"IA",13.5923294994416,5,"  4","  3",1,2
"289","USC00131962",2014-10-14,539571,"1331",2014-10-14,"1331","IOWA",19,"Heavy Rain",125,"MARION","DMX","",NA,"",41.18,-93.15,41.18,-93.15,0,3,"USD","CRESTON 2 SW",41.0372,-94.3936,3.40612824411926,"KOXV","KNOXVILLE",41.3,-93.12,"IA",13.5923294994416,5,"  4","  3",1,2
"290","USC00131962",2014-10-14,539573,"1300",2014-10-14,"1300","IOWA",19,"Heavy Rain",125,"MARION","DMX","",NA,"",41.37,-92.92,41.37,-92.92,0,3,"USD","CRESTON 2 SW",41.0372,-94.3936,18.0514597302148,"KPEA","PELLA MUNI AP",41.4,-92.95,"IA",4.17505032490359,5,"  4","  3",1,2
"291","USC00131962",2014-10-14,539573,"1300",2014-10-14,"1300","IOWA",19,"Heavy Rain",125,"MARION","DMX","",NA,"",41.37,-92.92,41.37,-92.92,0,3,"USD","CRESTON 2 SW",41.0372,-94.3936,18.0514597302148,"KPEA","PELLA MUNI AP",41.4,-92.95,"IA",4.17505032490359,5,"  4","  3",1,2
"292","USC00131962",2014-12-02,549472,"1400",2014-12-02,"0200","CALIFORNIA",6,"Heavy Rain",19,"FRESNO","HNX","",NA,"",37.01,-118.98,37.01,-118.98,0,3,"USD","CRESTON 2 SW",41.0372,-94.3936,3.40612824411926,"KBIH","BISHOP",37.37,-118.37,"CA",67.3222645638339,0,"  0","  0",0,0
"293","USC00132689",2014-12-23,550647,"1200",2014-12-24,"1200","GEORGIA",13,"Heavy Rain",221,"OGLETHORPE","FFC","",NA,"",33.8065,-83.192,33.8065,-83.192,0,3,"USD","EMMETSBURG",43.1025,-94.6833,14.2016439848978,"KAHN","ATHENS",33.95,-83.32,"GA",19.8777040061099,3,"  0","  0",3,3
"294","USC00133239",2014-09-01,531765,"1300",2014-09-01,"1300","IOWA",19,"Heavy Rain",127,"MARSHALL","DMX","",NA,"",42.04,-92.91,42.04,-92.91,0,3,"USD","GILMAN",41.8781,-92.7786,7.61195876083453,"KMIW","MARSHALLTOWN ARPT",42.11,-92.92,"IA",7.83605104298466,4,"  1","  1",3,3
"295","USC00133473",2014-10-01,542399,"0003",2014-10-01,"0159","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.5792,-158.1389,21.485,-158.0078,0,3,"USD","GRINNELL 3 SW",41.72,-92.7489,1.44405208035579,"PHHI","WHEELER AFB",21.48,-158.03,"HI",15.7833211269203,0,"  1","  1",-1,-1
"296","USC00133584",2014-08-01,533892,"0545",2014-08-01,"0750","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",19.6815,-155.0775,20.1241,-155.6042,0,3,"USD","HAMPTON",42.7561,-93.2019,1.79694834443991,"PHTO","HILO/GEN.LYMAN FL",19.72,-155.07,"HI",4.35728385839361,0,"  4","  4",-4,-4
"297","USC00133584",2014-12-11,547312,"0330",2014-12-11,"0330","CALIFORNIA",6,"Heavy Rain",53,"MONTEREY","MTR","",NA,"",36.76,-121.75,36.76,-121.75,1,3,"USD","HAMPTON",42.7561,-93.2019,1.79694834443991,"KSNS","SALINAS",36.67,-121.6,"CA",16.7195567277474,0,"  0","  0",0,0
"298","USC00133623",2014-06-16,523278,"1700",2014-06-17,"1700","MONTANA",30,"Heavy Rain",35,"GLACIER","TFX","",NA,"",48.74,-113.43,48.74,-113.43,0,3,"USD","HARCOURT 2N",42.2864,-94.1664,0.497930820192792,"KGPI","KALISPELL",48.3,-114.27,"MT",78.9622951905955,1,"  1","  1",0,0
"299","USC00134142",2014-07-24,536683,"2245",2014-07-24,"2245","VIRGINIA",51,"Heavy Rain",183,"SUSSEX","AKQ","",NA,"",36.98,-77,36.98,-77,0,3,"USD","IOWA FALLS",42.5189,-93.2536,1.34963226705223,"KAKQ","WAKEFIELD",36.98,-77,"VA",0,0,"  0","  0",0,0
"300","USC00134142",2014-08-11,526692,"2340",2014-08-11,"2340","KENTUCKY",21,"Heavy Rain",181,"NICHOLAS","LMK","",NA,"",38.37,-84.19,38.37,-84.19,0,3,"USD","IOWA FALLS",42.5189,-93.2536,1.34963226705223,"KLEX","LEXINGTON",38.03,-84.6,"KY",52.1437243164345,0,"  2","  2",-2,-2
"301","USC00134502",2014-05-29,516027,"2330",2014-05-29,"0145","SOUTH DAKOTA",46,"Heavy Rain",93,"MEADE","UNR","",NA,"",44.45,-103.34,44.45,-103.34,0,3,"USD","KNOXVILLE",41.3247,-93.1008,16.6072843302088,"KRCA","ELLSWORTH AFB",44.15,-103.1,"SD",38.4823229179378,0,"  0","  0",0,0
"302","USC00134502",2014-08-01,540724,"0701",2014-08-31,"0800","IDAHO",16,"Heavy Rain",31,"CASSIA","PIH","",NA,"",42.1,-113.63,42.55,-113.77,6000,3,"USD","KNOXVILLE",41.3247,-93.1008,0.526868820746532,"KBYI","BURLEY",42.53,-113.77,"ID",49.2350610203641,0,"  0","  0",0,0
"303","USC00134502",2014-09-01,531763,"1300",2014-09-01,"1300","IOWA",19,"Heavy Rain",169,"STORY","DMX","",NA,"",42.02,-93.45,42.02,-93.45,0,3,"USD","KNOXVILLE",41.3247,-93.1008,0.526868820746532,"KAMW","AMES_MUNI ARPT",41.99,-93.62,"IA",14.453506625063,5,"  1","  1",4,4
"304","USC00134502",2014-09-19,539250,"0208",2014-09-19,"0631","HAWAII",15,"Heavy Rain",7,"KAUAI","HFO","",NA,"",22.1877,-159.343,21.9764,-159.6973,0,3,"USD","KNOXVILLE",41.3247,-93.1008,0.593107022099875,"PHLI","LIHUE",21.98,-159.35,"HI",23.132330505564,0,"  1","  1",-1,-1
"305","USC00134502",2014-10-18,542485,"0238",2014-10-18,"0516","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",19.7759,-156.0237,19.5276,-155.9331,0,3,"USD","KNOXVILLE",41.3247,-93.1008,2.85197653476407,"PHKO","KONA/KEAHOLE",19.65,-156,"HI",14.2334898252793,0,"  0","  0",0,0
"306","USC00134926",2014-08-22,536570,"1811",2014-08-24,"1811","MONTANA",30,"Heavy Rain",27,"FERGUS","TFX","",NA,"",47.02,-108.98,47.02,-108.98,0,3,"USD","LORIMOR",41.1247,-94.0514,0.535611588677932,"KLWT","LEWISTOWN",47.05,-109.45,"MT",35.8148682770034,5,"  4","  1",1,4
"307","USC00134926",2014-10-01,538997,"1200",2014-10-01,"1200","IOWA",19,"Heavy Rain",29,"CASS","DMX","",NA,"",41.49,-94.96,41.49,-94.96,0,3,"USD","LORIMOR",41.1247,-94.0514,15.0691763079906,"KAIO","ATLANTIC",41.4,-95.05,"IA",12.5209854671932,5,"  1","  0",4,5
"308","USC00134926",2014-10-03,542401,"0245",2014-10-03,"0544","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",19.9579,-155.8136,19.8543,-155.6498,0,3,"USD","LORIMOR",41.1247,-94.0514,0.93068082106982,"PHSF","BRADSHAW AAF",19.78,-155.55,"HI",33.9674005028902,0,"  0","  1",0,-1
"309","USC00135198",2014-08-29,540970,"2130",2014-08-29,"2200","TEXAS",48,"Heavy Rain",215,"HIDALGO","BRO","",NA,"",26.22,-98.32,26.22,-98.32,0,3,"USD","MARSHALLTOWN",42.0647,-92.9244,0.636447752240759,"KMFE","MCALLEN",26.18,-98.23,"TX",10.031786893757,5,"  0","  0",5,5
"310","USC00135203",2014-07-07,533016,"0055",2014-07-07,"0055","TEXAS",48,"Heavy Rain",201,"HARRIS","HGX","",NA,"",29.7911,-95.8243,29.7911,-95.8243,0,3,"USD","MARSHALLTWN POL CN PL",42.0656,-92.9081,0.513781027806713,"KSGR","SUGARLAND/HULL FLD",29.62,-95.66,"TX",24.8022292515659,3,"  0","  0",3,3
"311","USC00135232",2014-09-09,542753,"0100",2014-09-10,"2100","MICHIGAN",26,"Heavy Rain",53,"GOGEBIC","MQT","",NA,"",46.27,-89.18,46.27,-89.18,0,3,"USD","MASON CITY #1",43.1533,-93.1981,0.397999823557084,"KLNL","KINGS LAND O LAKES",46.15,-89.21,"WI",13.556775499986,1,"  0","  0",1,1
"312","USC00135650",2014-03-28,500343,"0059",2014-03-28,"0612","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",21.1377,-157.2205,21.1487,-156.7433,0,3,"USD","MONTEZUMA 1 W",41.5836,-92.5497,1.68673248504214,"PHMK","MOLOKAI",21.15,-157.1,"HI",12.5856407024104,1,"  0","  0",1,1
"313","USC00135650",2014-08-01,540719,"0701",2014-08-31,"0800","IDAHO",16,"Heavy Rain",19,"BONNEVILLE","PIH","",NA,"",43.48,-112.03,43.35,-111.22,6000,3,"USD","MONTEZUMA 1 W",41.5836,-92.5497,1.68673248504214,"KIDA","IDAHO FALLS",43.52,-112.07,"ID",5.50088237060197,0,"  0","  1",0,-1
