"","EVENTS.begin_date","EVENTS.begin_time_UTC","EVENTS.end_date","EVENTS.end_time_UTC","EVENTS.ID","EVENTS.state","EVENTS.fips","EVENTS.type","EVENTS.czfips","EVENTS.czname","EVENTS.WFO","EVENTS.flood_cause","EVENTS.hurricane_category","EVENTS.tornado_F_scale","EVENTS.begin_lat","EVENTS.begin_lon","EVENTS.end_lat","EVENTS.end_lon","EVENTS.damage_value","EVENTS.damage_magnitude","EVENTS.damage_unit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","GHCND.prcp_cat","NA","NA","MOS.ICAO","MOS.name","MOS.lat","MOS.lon","MOS.st","MOS.dist_from_event.km"
"440",NA,2015-12-28,NA,"1746",2015-12-28,"1746","MISSOURI",29,"Heavy Rain",67,"DOUGLAS","SGF","",NA,"",36.95,-92.66,36.95,-92.66,0,3,"USD","PUUKOLII 457.1",20.9286,-156.6736,5.03662881487522,"KBPK","BAXTER CO. ARPT.",36.37,-92.46,"AR",66.9899134957143,1,"  6","  6",0,0,0,0,0,0
"441",NA,2015-06-18,NA,"0615",2015-06-18,"0800","TEXAS",48,"Heavy Rain",215,"HIDALGO","BRO","",NA,"",26.1943,-98.1838,26.1992,-98.0842,0,3,"USD","PUUKOHOLA HEIAU 98.1",20.0256,-155.8219,6.01555312788387,"KMFE","MCALLEN",26.18,-98.23,"TX",4.88190010918687,0,"  0","  3",0,0,0,0,0,0
"442",NA,2015-07-28,NA,"1415",2015-07-28,"0330","IOWA",19,"Heavy Rain",121,"MADISON","DMX","",NA,"",41.34,-94.02,41.34,-94.02,0,3,"USD","PUUKOHOLA HEIAU 98.1",20.0256,-155.8219,4.87957700875785,"KDSM","DES MOINES",41.53,-93.65,"IA",37.4281445569697,0,"  1","  0",0,0,0,0,0,0
"443",NA,2015-08-16,NA,"1400",2015-08-16,"1400","MINNESOTA",27,"Heavy Rain",105,"NOBLES","FSD","",NA,"",43.84,-95.49,43.84,-95.49,0,3,"USD","PUUKOHOLA HEIAU 98.1",20.0256,-155.8219,5.98599212379974,"KOTG","WORTHINGTON",43.65,-95.58,"MN",22.354813553644,0,"  0","  0",0,0,0,0,0,0
"444",NA,2015-05-28,NA,"0322",2015-05-28,"0322","TEXAS",48,"Heavy Rain",49,"BROWN","SJT","",NA,"",31.71,-99.13,31.71,-99.13,0,3,"USD","PUU-O-HOKU RCH 542.1",21.1447,-156.7328,2.36083966168876,"KBWD","BROWNWOOD RGNL AP",31.79,-98.96,"TX",18.3921720614128,3,"  2","  3",0,0,0,0,0,0
"445",NA,2015-08-16,NA,"1530",2015-08-17,"1530","IOWA",19,"Heavy Rain",151,"POCAHONTAS","DMX","",NA,"",42.81,-94.53,42.81,-94.53,0,3,"USD","PUU-O-HOKU RCH 542.1",21.1447,-156.7328,3.64408559327,"KAXA","ALGONA",43.08,-94.27,"IA",36.7728950790465,0,"  0","  0",0,0,0,0,0,0
"446",NA,2015-07-27,NA,"1700",2015-07-27,"2240","IOWA",19,"Heavy Rain",153,"POLK","DMX","",NA,"",41.64,-93.74,41.64,-93.74,0,3,"USD","SPRECKELSVILLE 400",20.8939,-156.4103,0.824494611628736,"KDSM","DES MOINES",41.53,-93.65,"IA",14.3561736977081,0,"  2","  3",0,0,0,0,0,0
"447",NA,2015-09-03,NA,"2151",2015-09-03,"0056","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.9878,-156.6637,20.9243,-156.5037,0,3,"USD","SPRECKELSVILLE 400",20.8939,-156.4103,0.931218419568754,"PHJH","LAHAINA/WEST MAUI",21.02,-156.63,"HI",5.01138575466728,0,"  1","  4",0,0,0,0,0,0
"448",NA,2015-07-14,NA,"0130",2015-07-14,"0230","ARIZONA",4,"Heavy Rain",13,"MARICOPA","PSR","",NA,"",33.41,-111.65,33.41,-111.65,0,3,"USD","WAIANAE 798",21.4331,-158.1828,1.03949922809243,"KIWA","CHANDLER",33.3,-111.67,"AZ",12.385551242882,0,"  2","  4",0,0,0,0,0,0
"449",NA,2015-07-06,NA,"1815",2015-07-06,"1815","IOWA",19,"Heavy Rain",127,"MARSHALL","DMX","",NA,"",42.02,-93.17,42.02,-93.17,0,3,"USD","WAIMEA VALLEY  892.2",21.6369,-158.0536,1.83786201696717,"KMIW","MARSHALLTOWN ARPT",42.11,-92.92,"IA",22.961501340422,1,"  0","  1",0,0,0,0,0,0
"450",NA,2015-05-10,NA,"1638",2015-05-10,"1738","TEXAS",48,"Heavy Rain",497,"WISE","FWD","",NA,"",33.37,-97.4,33.37,-97.4,0,3,"USD","WAIPAHU 750",21.3861,-158.0069,2.06248045217695,"KLUD","DECATUR MUNI AP",33.25,-97.58,"TX",21.4210002428688,0,"  4","  4",0,0,0,0,0,0
"451",NA,2015-09-29,NA,"2214",2015-09-29,"2214","PENNSYLVANIA",42,"Heavy Rain",31,"CLARION","PBZ","",NA,"",41.02,-79.27,41.02,-79.27,0,3,"USD","Mc Clure Pass",39.13,-107.29,0.4432190440547,"KDUJ","DUBOIS",41.18,-78.9,"PA",35.7852685291498,0,"  1","  0",0,0,0,0,0,0
"452",NA,2015-05-06,NA,"1300",2015-05-07,"1300","NEBRASKA",31,"Heavy Rain",169,"THAYER","GID","",NA,"",40.34,-97.57,40.34,-97.57,0,3,"USD","Echo Peak",38.85,-120.08,15.148655415681,"KHJH","HEBRON MUNI ARPT",40.15,-97.59,"NE",21.2188625291086,2,"  4","  4",0,0,0,0,0,0
"453",NA,2015-05-23,NA,"2330",2015-05-23,"2330","TEXAS",48,"Heavy Rain",397,"ROCKWALL","FWD","",NA,"",32.9233,-96.4016,32.9233,-96.4016,0,3,"USD","Echo Peak",38.85,-120.08,15.148655415681,"KHQZ","MESQUITE METRO AP",32.75,-96.53,"TX",22.7244166972595,0,"  2","  4",0,0,0,0,0,0
"454",NA,2015-12-13,NA,"1300",2015-12-15,"1300","MICHIGAN",26,"Heavy Rain",41,"DELTA","MQT","",NA,"",45.88,-86.5,45.88,-86.5,0,3,"USD","Echo Peak",38.85,-120.08,15.148655415681,"KISQ","MANISTIQUE",45.97,-86.17,"MI",27.4469872406002,5,"  0","  2",0,0,0,0,0,0
"455",NA,2015-12-27,NA,"2300",2015-12-27,"0300","KENTUCKY",21,"Heavy Rain",15,"BOONE","ILN","",NA,"",38.9336,-84.7889,38.9336,-84.7889,0,3,"USD","Echo Peak",38.85,-120.08,15.148655415681,"KCVG","COVINGTON",39.05,-84.67,"KY",16.5447803253668,0,"  4","  4",0,0,0,0,0,0
"456",NA,2015-12-28,NA,"2000",2015-12-28,"2000","KENTUCKY",21,"Heavy Rain",143,"LYON","PAH","",NA,"",37.08,-88.08,37.08,-88.08,0,3,"USD","CAPE CHARLES 5 ENE",37.2908,-75.9269,8.55563214868208,"KM30","METROPOLIS MUNI ARP",37.19,-88.75,"IL",60.7072017895188,2,"  4","  4",0,0,0,0,0,0
"457",NA,2015-06-24,NA,"1200",2015-06-25,"1200","IOWA",19,"Heavy Rain",125,"MARION","DMX","",NA,"",41.32,-93.1,41.32,-93.1,0,3,"USD","PADUCAH",37.0683,-88.7719,7.85861836030346,"KOXV","KNOXVILLE",41.3,-93.12,"IA",2.7845227823296,0,"  0","  4",0,0,0,0,0,0
"458",NA,2015-07-28,NA,"1300",2015-07-28,"0131","IOWA",19,"Heavy Rain",169,"STORY","DMX","",NA,"",42.04,-93.68,42.04,-93.68,0,3,"USD","PADUCAH",37.0683,-88.7719,0.253278901491209,"KAMW","AMES_MUNI ARPT",41.99,-93.62,"IA",7.45692151334057,0,"  2","  0",0,0,0,0,0,0
"459",NA,2015-12-27,NA,"1300",2015-12-27,"1300","MISSOURI",29,"Heavy Rain",59,"DALLAS","SGF","",NA,"",37.67,-93.09,37.67,-93.09,0,3,"USD","PADUCAH",37.0683,-88.7719,0.253278901491209,"KSGF","SPRINGFIELD",37.23,-93.38,"MO",55.2803505639252,6,"  5","  5",0,0,0,0,0,0
"460",NA,2015-06-19,NA,"1357",2015-06-19,"1357","MISSOURI",29,"Heavy Rain",43,"CHRISTIAN","SGF","",NA,"",37.02,-93.21,37.02,-93.21,0,3,"USD","TALLULAH VICKSBURG AP",32.35,-91.0278,0.303590301508698,"KSGF","SPRINGFIELD",37.23,-93.38,"MO",27.8236945972718,0,"  6","  0",0,0,0,0,0,0
"461",NA,2015-07-09,NA,"2213",2015-07-09,"2213","MISSOURI",29,"Heavy Rain",149,"OREGON","SGF","",NA,"",36.52,-91.54,36.52,-91.54,0,3,"USD","WISCONSIN RAPIDS ALEXANDER FLD",44.3592,-89.8369,6.64693954233193,"KUNO","WEST PLAINS ARPT",36.88,-91.91,"MO",51.9284230962436,0,"  5","  3",0,0,0,0,0,0
"462",NA,2015-12-12,NA,"1300",2015-12-14,"1300","IOWA",19,"Heavy Rain",27,"CARROLL","DMX","",NA,"",42.06,-94.85,42.06,-94.85,0,3,"USD","ELIZABETH CITY CGAS",36.2606,-76.175,1.13730426974061,"KCIN","CARROLL",42.05,-94.78,"IA",5.89196324087196,0,"  0","  0",0,0,0,0,0,0
"463",NA,2015-01-11,NA,"1547",2015-01-11,"2322","NEVADA",32,"Heavy Rain",3,"CLARK","VEF","",NA,"",36.08,-115.15,36.08,-115.15,500,3,"USD","MASON CITY MUNI AP",43.1544,-93.3269,0.671546223437062,"KLAS","LAS VEGAS",36.08,-115.17,"NV",1.79935823392978,0,"  0","  0",0,0,0,0,0,0
"464",NA,2015-02-10,NA,"1230",2015-02-12,"2245","MONTANA",30,"Heavy Rain",63,"MISSOULA","MSO","",NA,"",46.773,-114.36,46.773,-114.36,0,3,"USD","MASON CITY MUNI AP",43.1544,-93.3269,5.09137501500126,"KMSO","MISSOULA",46.92,-114.08,"MT",26.874836473778,1,"  1","  0",0,0,0,0,0,0
"465",NA,2015-02-21,NA,"1300",2015-02-21,"1700","INDIANA",18,"Heavy Rain",163,"VANDERBURGH","PAH","",NA,"",37.98,-87.55,37.98,-87.55,0,3,"USD","MASON CITY MUNI AP",43.1544,-93.3269,3.84579108343412,"KEVV","EVANSVILLE",38.05,-87.53,"IN",7.98734426230326,0,"  0","  0",0,0,0,0,0,0
"466",NA,2015-02-21,NA,"1300",2015-02-21,"1700","INDIANA",18,"Heavy Rain",163,"VANDERBURGH","PAH","",NA,"",37.98,-87.55,37.98,-87.55,0,3,"USD","MASON CITY MUNI AP",43.1544,-93.3269,3.84579108343412,"KEVV","EVANSVILLE",38.05,-87.53,"IN",7.98734426230326,0,"  0","  0",0,0,0,0,0,0
"467",NA,2015-02-21,NA,"1600",2015-02-21,"2100","KENTUCKY",21,"Heavy Rain",47,"CHRISTIAN","PAH","",NA,"",36.85,-87.48,36.67,-87.43,0,3,"USD","MASON CITY MUNI AP",43.1544,-93.3269,5.09137501500126,"KHOP","FT. CAMBELL AAF",36.67,-87.5,"KY",20.1167396742253,0,"  1","  3",0,0,0,0,0,0
"468",NA,2015-02-21,NA,"1600",2015-02-21,"2100","KENTUCKY",21,"Heavy Rain",47,"CHRISTIAN","PAH","",NA,"",36.85,-87.48,36.67,-87.43,0,3,"USD","MASON CITY MUNI AP",43.1544,-93.3269,5.09137501500126,"KHOP","FT. CAMBELL AAF",36.67,-87.5,"KY",20.1167396742253,0,"  1","  3",0,0,0,0,0,0
"469",NA,2015-03-31,NA,"1149",2015-03-31,"1703","HAWAII",15,"Heavy Rain",7,"KAUAI","HFO","",NA,"",22.2079,-159.4885,21.9572,-159.6588,0,3,"USD","MASON CITY MUNI AP",43.1544,-93.3269,5.09137501500126,"PHLI","LIHUE",21.98,-159.35,"HI",29.1152915029031,0,"  1","  0",0,0,0,0,0,0
"470",NA,2015-11-19,NA,"0417",2015-11-19,"0951","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.9796,-156.6458,20.7104,-156.0388,0,3,"USD","MASON CITY MUNI AP",43.1544,-93.3269,0.671546223437062,"PHJH","LAHAINA/WEST MAUI",21.02,-156.63,"HI",4.78769575335077,0,"  0","  0",0,0,0,0,0,0
"471",NA,2015-06-11,NA,"1230",2015-06-12,"1230","IOWA",19,"Heavy Rain",169,"STORY","DMX","",NA,"",42.04,-93.63,42.04,-93.63,0,3,"USD","KAILUA KONA KE-AHOLE AP",19.7356,-156.0489,0.781049318226732,"KAMW","AMES_MUNI ARPT",41.99,-93.62,"IA",5.62708780908769,0,"  0","  1",0,0,0,0,0,0
"472",NA,2015-01-31,NA,"0442",2015-01-31,"0747","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.9315,-156.3191,20.7871,-156.0484,0,3,"USD","BARKING SANDS",22.0333,-159.7833,4.74013269717726,"PHOG","KAHULUI/MAUI",20.9,-156.43,"HI",12.0531992334373,0,"  1","  1",0,0,0,0,0,0
"473",NA,2015-06-14,NA,"0703",2015-06-15,"1144","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.9589,-156.6424,20.8769,-156.5291,0,3,"USD","MOLOKAI AP",21.1544,-157.0961,1.05046375839385,"PHJH","LAHAINA/WEST MAUI",21.02,-156.63,"HI",6.92264211475239,3,"  0","  0",0,0,0,0,0,0
"474",NA,2015-09-16,NA,"0807",2015-09-17,"1241","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.8835,-156.6781,20.8474,-156.2874,0,3,"USD","TUCUMCARI MUNI AP",35.1822,-103.6031,0.373122041202927,"PHJH","LAHAINA/WEST MAUI",21.02,-156.63,"HI",15.9967424169501,0,"  0","  0",0,0,0,0,0,0
"475",NA,2015-08-03,NA,"2334",2015-08-03,"0034","OHIO",39,"Heavy Rain",61,"HAMILTON","ILN","",NA,"",39.2945,-84.3706,39.2945,-84.3706,0,3,"USD","WINSLOW MUNI AP",35.0281,-110.7208,11.6564817576179,"KHAO","HAMILTON",39.36,-84.52,"OH",14.7874470601307,0,"  0","  0",0,0,0,0,0,0
"476",NA,2015-01-11,NA,"1500",2015-01-11,"0142","CALIFORNIA",6,"Heavy Rain",29,"KERN","HNX","",NA,"",35.7,-118.45,35.7,-118.45,0,3,"USD","MOUNT IDA ASOS",34.5467,-93.5781,0.00915872864153448,"KBFL","BAKERSFIELD",35.42,-119.05,"CA",62.6407099432943,3,"  0","  0",0,0,0,0,0,0
"477",NA,2015-12-28,NA,"1456",2015-12-28,"1456","ILLINOIS",17,"Heavy Rain",127,"MASSAC","PAH","",NA,"",37.22,-88.73,37.22,-88.73,0,3,"USD","CHATHAM 1 SE",46.3344,-86.92,15.4309088775483,"KM30","METROPOLIS MUNI ARP",37.19,-88.75,"IL",3.78117806133797,0,"  4","  4",0,0,0,0,0,0
"478",NA,2015-12-27,NA,"1715",2015-12-27,"2015","KENTUCKY",21,"Heavy Rain",81,"GRANT","ILN","",NA,"",38.8022,-84.6158,38.8022,-84.6158,0,3,"USD","HAYWARD AIR TERMINAL",37.6542,-122.115,7.49769185910483,"KCVG","COVINGTON",39.05,-84.67,"KY",27.9814647573111,0,"  4","  4",0,0,0,0,0,0
"479",NA,2015-12-13,NA,"1100",2015-12-14,"1600","WISCONSIN",55,"Heavy Rain",87,"OUTAGAMIE","GRB","",NA,"",44.26,-88.4,44.26,-88.4,0,3,"USD","OCEAN CITY MUNI AP",38.3083,-75.1239,1.34474065499535,"KATW","APPLETON",44.27,-88.52,"WI",9.6307148850755,0,"  0","  2",0,0,0,0,0,0
"480",NA,2015-11-09,NA,"1700",2015-11-10,"1700","VIRGINIA",51,"Heavy Rain",193,"WESTMORELAND","AKQ","",NA,"",38.1,-76.83,38.25,-76.95,0,3,"USD","CINCINNATI LUNKEN AP",39.1033,-84.4189,7.12801140328032,"K2W6","ST MARYS CNTY RGNL",38.32,-76.55,"MD",34.6352243717794,1,"  0","  0",0,0,0,0,0,0
"481",NA,2015-11-09,NA,"1700",2015-11-10,"1700","VIRGINIA",51,"Heavy Rain",193,"WESTMORELAND","AKQ","",NA,"",38.1,-76.83,38.25,-76.95,0,3,"USD","CINCINNATI LUNKEN AP",39.1033,-84.4189,7.12801140328032,"K2W6","ST MARYS CNTY RGNL",38.32,-76.55,"MD",34.6352243717794,1,"  0","  0",0,0,0,0,0,0
"482",NA,2015-11-09,NA,"1700",2015-11-10,"1700","VIRGINIA",51,"Heavy Rain",159,"RICHMOND","AKQ","",NA,"",38.05,-76.87,37.97,-76.77,0,3,"USD","CINCINNATI LUNKEN AP",39.1033,-84.4189,4.32381550038065,"KNUI","ST. INIGOES/WEBSTER",38.14,-76.43,"MD",39.8278287081604,1,"  0","  0",0,0,0,0,0,0
"483",NA,2015-11-09,NA,"1700",2015-11-10,"1700","VIRGINIA",51,"Heavy Rain",159,"RICHMOND","AKQ","",NA,"",38.05,-76.87,37.97,-76.77,0,3,"USD","CINCINNATI LUNKEN AP",39.1033,-84.4189,4.32381550038065,"KNUI","ST. INIGOES/WEBSTER",38.14,-76.43,"MD",39.8278287081604,1,"  0","  0",0,0,0,0,0,0
"484",NA,2015-07-15,NA,"1201",2015-07-16,"1201","IOWA",19,"Heavy Rain",173,"TAYLOR","DMX","",NA,"",40.67,-94.72,40.67,-94.72,0,3,"USD","FRIDAY HARBOR AP",48.5222,-123.0231,0.896861862785719,"KICL","CLARINDA",40.72,-95.03,"IA",26.7499130225898,0,"  0","  0",0,0,0,0,0,0
"485",NA,2015-12-13,NA,"1030",2015-12-14,"1515","WISCONSIN",55,"Heavy Rain",71,"MANITOWOC","GRB","",NA,"",43.91,-88.03,43.91,-88.03,0,3,"USD","MARQUETTE",46.5311,-87.5483,1.66451797920561,"KSBM","SHEBOYGAN",43.77,-87.84,"WI",21.8085738320026,3,"  0","  3",0,0,0,0,0,0
"486",NA,2015-09-06,NA,"2300",2015-09-06,"0025","IOWA",19,"Heavy Rain",27,"CARROLL","DMX","",NA,"",42.12,-94.8,42.12,-94.8,0,3,"USD","YANKTON 2 E",42.8783,-97.3633,0.328688406038361,"KCIN","CARROLL",42.05,-94.78,"IA",7.9656196493908,0,"  0","  4",0,0,0,0,0,0
"487",NA,2015-11-20,NA,"1223",2015-11-20,"2124","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",21.1257,-157.2611,21.1512,-156.7392,0,3,"USD","ESTHERVILLE MUNI AP",43.4075,-94.7461,0.420152106140546,"PHMK","MOLOKAI",21.15,-157.1,"HI",16.9442366761853,2,"  0","  1",0,0,0,0,0,0
"488",NA,2015-07-14,NA,"1430",2015-07-14,"1600","NEW JERSEY",34,"Heavy Rain",7,"CAMDEN","PHI","",NA,"",39.6499,-74.8724,39.6499,-74.8724,0,3,"USD","MARSHFIELD MUNI AP",44.6381,-90.1875,1.07861520861882,"KVAY","MOUNT HOLLY",39.94,-74.84,"NJ",32.4124677262307,0,"  0","  1",0,0,0,0,0,0
"489",NA,2015-12-28,NA,"1530",2015-12-28,"1530","MISSOURI",29,"Heavy Rain",59,"DALLAS","SGF","",NA,"",37.74,-92.97,37.74,-92.97,0,3,"USD","MARSHFIELD MUNI AP",44.6381,-90.1875,19.6123528459605,"KAIZ","KAISER_MEM",38.1,-92.55,"MO",54.4641581843768,3,"  5","  6",0,0,0,0,0,0
